,id,time,link,message,like,share,comment,commentsHighlight
36,1282973728458676_2097237137032327,1553093260,https://www.facebook.com/CH3Thailand/videos/1079259932264305/,"""อยู่ดีๆ โรคใจบางมันก็กำเริบ"" แม่ชงโคพูดแทนใจสาวๆ แล้วนะคะ ติดตาม #ทองเอกหมอยาท่าโฉลง ดูสดตอนนี้ทางทีวี #ช่อง33 ดูออนไลน์ คลิก www.ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน Ch3Thailand",2684,90,26,"                                                  id        time  \
0  Y29tbWVudDoyMDk3MjM3MTM3MDMyMzI3XzIwOTgyMDIyNz...  1553153859   

                    message  like  
0  อยากได้วาป หมอ จังเลยค่ะ     0  "
37,1282973728458676_2097205140368860,1553091647,https://www.facebook.com/CH3Thailand/videos/337367630222614/,"""เอ็งจะเคาะเรียกหมาหรือเรียกพระ"" ติดตาม #ทองเอกหมอยาท่าโฉลง ดูสดตอนนี้ทางทีวี #ช่อง33 ดูออนไลน์ คลิก www.ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน Ch3Thailand",1019,46,11,"                                                  id        time  \
0  Y29tbWVudDoyMDk3MjA1MTQwMzY4ODYwXzIwOTg1ODc5Mz...  1553176475   
1  Y29tbWVudDoyMDk3MjA1MTQwMzY4ODYwXzIwOTc5Mzc3Mz...  1553135825   

               message  like  
0   Patcharee Deechewa     0  
1  ขำหนักมาก กับฉากนี้     2  "
38,1282973728458676_2096987507057290,1553088005,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2096987483723959/?type=3,เรื่ิองราวความสนุกในตอนส่งท้ายจะเป็นอย่างไร ติดตาม #ทองเอกหมอยาท่าโฉลง ดูสดตอนนี้ทางทีวี #ช่อง33 ดูออนไลน์ คลิก www.ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน Ch3Thailand,3046,478,85,"                                                  id        time  \
0  Y29tbWVudDoyMDk2OTg3NTA3MDU3MjkwXzIwOTczNTA4Nz...  1553099373   
1  Y29tbWVudDoyMDk2OTg3NTA3MDU3MjkwXzIwOTczNzk2OT...  1553100743   

                                             message  like  
0                      ไม่พลาดครับ สนุก มีความสุขมาก     3  
1  ชอบที่ละครจบตอนนางเอกท้อง ชอบมากกว่าตอนจบบุพเพ...     3  "
39,1282973728458676_2096990057057035,1553086827,https://www.facebook.com/CH3Thailand/videos/422855305133134/,มาฮาส่งท้าย สนุกให้เต็มที่ กับชาวบ้านท่าโฉลง คืนนี้ ติดตาม ทองเอก หมอยา ท่าโฉลง เวลา 20.20 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand,1269,48,29,"                                                  id        time  \
0  Y29tbWVudDoyMDk2OTkwMDU3MDU3MDM1XzIwOTcxMjEzMD...  1553087228   
1  Y29tbWVudDoyMDk2OTkwMDU3MDU3MDM1XzIwOTcxNzI0OD...  1553090003   

                     message  like  
0  Hân Ngô cameo 2 thím nhây     1  
1                 กำลังดูเลย     1  "
40,1282973728458676_2096969033725804,1553085004,https://www.facebook.com/CH3Thailand/posts/2096969033725804,ทองเอกและชบาจับมือผ่านภัยโรคห่า และเรื่องราวบทสรุปของแต่ละคน คืนนี้ ติดตาม ทองเอก หมอยา ท่าโฉลง เวลา 20.20 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand,7991,279,86,"                                                  id        time  \
0  Y29tbWVudDoyMDk2OTY5MDMzNzI1ODA0XzIwOTcyODE4OT...  1553095775   
1  Y29tbWVudDoyMDk2OTY5MDMzNzI1ODA0XzIwOTcxMDUyNj...  1553086396   

                                             message  like  
0                ไปกันใหญ่ นึกว่า พ่อมากพระโขนง 5555    14  
1  ทำภาค2ต่อเถอะนะ ละครดีมีสาระเด็กๆชอบมากและเป็น...    23  "
41,1282973728458676_2096890297067011,1553083204,https://www.facebook.com/CH3Thailand/posts/2096890297067011,เรื่องราวบทสรุปจะเป็นอย่างไร ทองเอกกับชบาจะผ่านภัยโรคห่าไปได้อย่างไร http://www.ch3thailand.com/news/scoop/16344 คืนนี้ ติดตาม ทองเอก หมอยา ท่าโฉลง (ตอนจบ) เวลา 20.20 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand,1099,58,22,"                                                  id        time  \
0  Y29tbWVudDoyMDk2ODkwMjk3MDY3MDExXzIwOTc3OTA3MD...  1553126909   
1  Y29tbWVudDoyMDk2ODkwMjk3MDY3MDExXzIwOTczOTQ5MT...  1553101403   

                                             message  like  
0                                                 းယ     0  
1  Only sad when someone that we love died and we...     0  "
42,1282973728458676_2096948343727873,1553081453,https://www.facebook.com/CH3Thailand/videos/2198774856884974/,"""ไม่เป็นไรนอนที่นี่ก็ได้"" สงสารอาซามากๆ เลยค่ะ รับชมละครย้อนหลัง กรงกรรม EP. 7 ได้ที่ลิงก์นี้ค่ะ http://www.ch3thailand.com/news/scoop/16343 #กรงกรรม #Ch3Thailand",2734,90,64,"                                                  id        time  \
0  Y29tbWVudDoyMDk2OTQ4MzQzNzI3ODczXzIwOTg2NzI1Nj...  1553181062   
1  Y29tbWVudDoyMDk2OTQ4MzQzNzI3ODczXzIwOTcwMjY1NT...  1553081863   

                                             message  like  
0      ท่านอน ของงนางเป็นท่าเชิญอาซามากิน ค่ะ 🤣🤣🤣😆😆😆     4  
1  อาซาเป็นตัวละครที่น่านับถือมากๆ ถึงจะผิดหวังเร...    40  "
43,1282973728458676_2096903827065658,1553079600,https://www.facebook.com/CH3Thailand/videos/593654147768994/,"""แต่งงานกับอาซาเถอะ เขาเป็นคนดี"" ฉากนี้ทั้งคู่ถ่ายทอดอารมณ์ได้ดีจริงๆ ค่ะ รับชมละครย้อนหลัง กรงกรรม EP. 7 ได้ที่ลิงก์นี้ค่ะ http://www.ch3thailand.com/news/scoop/16343 #กรงกรรม #Ch3Thailand",1778,29,32,"                                                  id        time  \
0  Y29tbWVudDoyMDk2OTAzODI3MDY1NjU4XzIwOTg2ODMyNT...  1553181631   
1  Y29tbWVudDoyMDk2OTAzODI3MDY1NjU4XzIwOTcwODIyND...  1553085055   

                                            message  like  
0                               รักแบบใช้หัวใจล้วนๆ     1  
1  ฉากนี้ทั้งริชชี่ และ เด่นคุณเล่นได้ดีมากกกกกกกกก     8  "
44,1282973728458676_2096909197065121,1553077800,https://www.facebook.com/CH3Thailand/posts/2096909197065121,"ขอขอบคุณ กระแสตอบรับสู่ 2,000,000 views Youtube ยอดวิวทะยานเร็วพร้อมกระแสละคร เพลง #ถ้าเลือกได้ ศิลปิน 'แก้ม วิชญาณี' ติดตาม #กรงกรรม ทุกวันจันทร์ - อังคาร เวลา 20.20 น. #ช่อง33 ฟังเพลงและดูมิวสิกวิดีโอได้ที่ youtube >> https://youtu.be/c1LWRZjTYxA #เพลงประกอบละครช่อง3 #ChandelierMusic #Ch3Thailand",463,24,5,"                                                  id        time  \
0  Y29tbWVudDoyMDk2OTA5MTk3MDY1MTIxXzIwOTY5Nzk2Mz...  1553079024   
1  Y29tbWVudDoyMDk2OTA5MTk3MDY1MTIxXzIwOTY5NzU5OT...  1553078806   

                           message  like  
0      ละครสนุก เพลงประกอบก้อเพราะ     1  
1  แก้มร้องเพลงอะไรไม่เพราะบ้าง555     0  "
45,1282973728458676_2096901097065931,1553076001,https://www.facebook.com/CH3Thailand/videos/2091585284281758/,"""น้องชายเป็นคนดีมากๆ เลย บุญคุณครั้งนี้ผมจะไม่มีวันลืม"" สุดท้ายก้านก็แพ้ในความดีของอาซา รับชมละครย้อนหลัง กรงกรรม EP. 7 ได้ที่ลิงก์นี้ค่ะ http://www.ch3thailand.com/news/scoop/16343 #กรงกรรม #Ch3Thailand",4549,82,68,"                                                  id        time  \
0  Y29tbWVudDoyMDk2OTAxMDk3MDY1OTMxXzIwOTg0ODQxMz...  1553170853   
1  Y29tbWVudDoyMDk2OTAxMDk3MDY1OTMxXzIwOTcwMzU2Nj...  1553082429   

                                             message  like  
0  ก้านหล่อมากเรื่องนี้ ขนาดใส่ชุดชาวนายังปิดความ...     2  
1  ก้าน ตลกมากอ่ะ  จะไปยิงคน  ยังไม่ลืมเอาปลาไปฝา...    25  "
46,1282973728458676_2096907407065300,1553074137,https://www.facebook.com/CH3Thailand/videos/349821242302493/,"ภารกิจ ""follow you 1 วัน"" #เช็คอินกินเที่ยว มาต่อกันที่คู่ของ เค้ก นัทธวัชร์ และนิ้ง ศรัณยา พระเอกและนางเอกจากซีรีส์ลูกผู้ชาย ตอน ปัทม์ EP.7 #เค้กนิ้ง พาไปโรงเกลือเก่า ไปดูกันว่าทั้งคู่จะไปทำอะไรกัน Facebook >>> https://web.facebook.com/CH3Thailand/videos/349821242302493/ Youtube: Ch3Thailand >>> https://www.youtube.com/watch?v=LrCwaImh2oE #ซีรีส์ลูกผู้ชาย #ปัทม์ #ช่อง33 #Ch3Thailand",132,4,2,"                                                  id        time  \
0  Y29tbWVudDoyMDk2OTA3NDA3MDY1MzAwXzIwOTcwNDg0Nj...  1553083178   

                                 message  like  
0  ปัทม์ในเรื่อง สบายกว่า เพชร กับภูผานะ     0  "
